-5.76,1.4,1.36,1.74,1.68,1.43,right-to-left-swing
-5.2,1.33,4.31,3.8,1.95,4.42,right-to-left-swing
-5.32,2.7,1.41,1.47,4.78,4.78,right-to-left-swing
-5.2,4.32,2.89,2.8,4.7,2.04,right-to-left-swing
-5.24,2.13,2.84,2.67,2.14,3.37,right-to-left-swing
-4.08,3.03,4.0,1.77,4.36,4.41,right-to-left-swing
-5.23,3.76,4.42,1.24,4.64,3.34,right-to-left-swing
-4.0,3.81,3.97,4.61,3.5,4.42,right-to-left-swing
-3.93,3.27,1.46,1.03,3.82,4.41,right-to-left-swing
-5.79,2.36,1.92,1.95,3.03,1.67,right-to-left-swing
-4.51,3.63,1.93,4.74,2.97,3.35,right-to-left-swing
-5.58,1.96,3.03,3.23,4.23,1.33,right-to-left-swing
-5.56,3.32,2.8,3.81,4.23,1.19,right-to-left-swing
3.82,-5.74,1.71,2.43,1.51,3.16,up-to-down-swing
3.21,-5.16,2.66,1.56,4.66,2.23,up-to-down-swing
4.72,-5.86,1.59,1.04,1.08,3.17,up-to-down-swing
3.96,-3.52,3.76,1.56,4.44,2.79,up-to-down-swing
1.01,-3.45,1.79,1.9,1.73,2.34,up-to-down-swing
2.62,-3.64,4.93,2.2,4.55,1.87,up-to-down-swing
4.69,-4.33,2.2,1.84,4.51,3.75,up-to-down-swing
2.0,-4.01,4.35,3.18,1.89,3.73,up-to-down-swing
2.39,-5.59,2.21,2.19,4.37,1.73,up-to-down-swing
1.54,-3.52,3.64,3.92,4.88,3.79,up-to-down-swing
2.16,-3.01,4.5,1.26,1.21,1.91,up-to-down-swing
3.4,-3.34,3.97,4.1,3.05,1.89,up-to-down-swing
3.36,-3.24,2.63,4.04,4.94,3.96,up-to-down-swing
2.65,-4.22,4.51,1.0,4.98,1.11,up-to-down-swing
4.85,-3.07,2.61,1.28,3.97,3.66,up-to-down-swing
2.27,-4.32,3.25,2.73,3.24,4.32,up-to-down-swing
3.48,-3.6,3.25,4.17,1.47,4.72,up-to-down-swing
2.64,-3.89,2.09,3.83,4.27,1.27,up-to-down-swing
4.33,-4.4,4.29,3.12,1.65,4.0,up-to-down-swing
4.76,-3.83,4.13,3.42,3.34,4.91,up-to-down-swing
4.77,-5.6,1.04,2.97,2.08,4.06,up-to-down-swing
4.58,-3.09,2.07,2.68,2.11,4.03,up-to-down-swing
1.23,-4.5,4.55,4.79,2.67,2.28,up-to-down-swing
1.3,-5.22,4.34,1.68,4.26,3.05,up-to-down-swing
1.29,-5.23,1.53,4.0,3.16,1.36,up-to-down-swing
2.11,-3.22,4.6,4.53,1.2,3.74,up-to-down-swing
1.64,-3.05,3.36,1.62,2.59,2.46,up-to-down-swing
2.06,-3.75,4.12,2.14,2.26,1.41,up-to-down-swing
4.2,-5.23,4.2,4.49,1.39,2.71,up-to-down-swing
4.6,-3.53,1.59,4.23,2.11,2.72,up-to-down-swing
4.04,-5.92,2.5,3.51,2.69,1.37,up-to-down-swing
4.18,-5.31,4.68,3.5,3.09,2.86,up-to-down-swing
4.84,-4.94,2.85,4.25,1.57,1.98,up-to-down-swing
4.45,-5.92,2.03,4.58,1.57,3.87,up-to-down-swing
1.64,-4.75,1.29,3.37,2.98,2.43,up-to-down-swing
4.07,-5.22,2.95,3.1,4.25,2.87,up-to-down-swing
2.01,-5.69,1.57,4.82,3.88,2.71,up-to-down-swing
2.68,-5.91,1.88,4.43,4.5,4.17,up-to-down-swing
3.21,-4.81,1.51,3.79,3.35,3.71,up-to-down-swing
1.98,-3.43,2.89,1.7,3.92,3.15,up-to-down-swing
3.0,-4.13,1.92,3.57,4.82,4.45,up-to-down-swing
3.19,-5.49,3.85,1.09,2.76,2.41,up-to-down-swing
2.95,-5.03,2.59,3.75,1.47,3.8,up-to-down-swing
